avg_latency_delta_ms,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_recall@10,candidate_avg_latency_ms,candidate_p95_latency_ms,candidate_recall@10,candidate_route,candidate_search_l,case_id,passes_primary,strategy_override,sweep_kind
0.007865804000000936,10.507547234,10.910692,98.03,10.515413038,10.92116,98.01,graph,466,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.04908626899999945,10.507547234,10.910692,98.03,10.458460965,10.848165999999999,98.02,graph,467,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.04798221199999898,10.507547234,10.910692,98.03,10.459565022000001,10.868761000000001,98.03,graph,468,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.052272112000000565,10.507547234,10.910692,98.03,10.455275122,10.868874,98.03,graph,469,cycle04_no_retrain_across_cycles_range_u75,False,,fine_lower_L
-0.6322347929999996,10.507547234,10.910692,98.03,9.875312441,10.129414,97.71,prefilter,260,cycle04_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.49657399199999963,10.507547234,10.910692,98.03,10.010973242,10.152819,97.87,prefilter,270,cycle04_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.23194052199999896,10.507547234,10.910692,98.03,10.275606712,13.933895,98.03,prefilter,280,cycle04_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.43788155299999926,10.507547234,10.910692,98.03,10.069665681,10.257087,98.17,prefilter,290,cycle04_no_retrain_across_cycles_range_u75,False,,prefilter_probe
0.39305007300000033,10.507547234,10.910692,98.03,10.900597307,14.523046,98.27,prefilter,300,cycle04_no_retrain_across_cycles_range_u75,False,,prefilter_probe
-0.0019204129999998258,10.507547234,10.910692,98.03,10.505626821,10.944206,98.01,auto,466,cycle04_no_retrain_across_cycles_range_u75,False,,fine_auto
0.013391614000000118,10.507547234,10.910692,98.03,10.520938848,10.929619,98.03,auto,468,cycle04_no_retrain_across_cycles_range_u75,False,,fine_auto
0.018206355000000257,10.507547234,10.910692,98.03,10.525753589,10.923808999999999,98.03,auto,469,cycle04_no_retrain_across_cycles_range_u75,False,,fine_auto
-1.419242612,10.507547234,10.910692,98.03,9.088304621999999,9.614364,98.04,graph,400,cycle04_no_retrain_across_cycles_range_u75,True,triggered_retrain_cycle04,triggered_retrain
