format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,resolved_route,L,hybrid_enabled,tau_m,threshold_version,min_tau_m,max_tau_m,min_threshold_version,max_threshold_version,qps,avg_latency_us,p50_latency_us,p90_latency_us,p95_latency_us,p99_latency_us,p999_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,recall@10,chosen_L,status,bucket,filter_type,points,selected_route,exp6_latency_budget_ms,within_latency_budget,threshold_exceeded,target_recall@10,source_experiment
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u50.spmat,1000,16,4,0,graph,graph,300,True,0,1,0,0,1,1,1480.653076,10532.363281,10309.0,10735.0,10863.0,23974.0,26273.0,0.0,311.143005,500000.0,35.776,0,0,1000,0,10,61880,61880,98.709999,98.709999,300,ok,u50,intersect,1000000,graph,10.0,False,True,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,1,4,0,graph,graph,200,True,0,1,0,0,1,1,248.61618,3900.680908,3890.0,4005.0,4054.0,4122.0,6026.0,0.0,212.074997,750000.0,20.073,0,0,1000,0,10,30256,30256,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,2,4,0,graph,graph,200,True,0,1,0,0,1,1,456.136017,4253.736816,4250.0,4423.0,4463.0,4553.0,7141.0,0.0,212.020004,750000.0,20.504,0,0,1000,0,10,32100,32100,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,3,4,0,graph,graph,200,True,0,1,0,0,1,1,642.040955,4545.425781,4527.0,4698.0,4762.0,4952.0,7128.0,0.0,211.966003,750000.0,18.727,0,0,1000,0,10,33836,33836,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,4,4,0,graph,graph,200,True,0,1,0,0,1,1,817.336548,4759.479004,4746.0,4941.0,5002.0,5373.0,8024.0,0.0,211.921005,750000.0,20.595,0,0,1000,0,10,37096,37096,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,5,4,0,graph,graph,200,True,0,1,0,0,1,1,990.50885,4907.169922,4884.0,5116.0,5216.0,5620.0,6711.0,0.0,211.867996,750000.0,21.139,0,0,1000,0,10,36332,36332,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,6,4,0,graph,graph,200,True,0,1,0,0,1,1,1140.633545,5102.881836,5072.0,5344.0,5415.0,5942.0,8473.0,0.0,211.867996,750000.0,22.594,0,0,1000,0,10,37596,37596,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,7,4,0,graph,graph,200,True,0,1,0,0,1,1,1251.956787,5433.423828,5363.0,5620.0,5740.0,8015.0,11744.0,0.0,211.802002,750000.0,23.116,0,0,1000,0,10,39512,39512,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,8,4,0,graph,graph,200,True,0,1,0,0,1,1,1252.339233,6234.893066,6155.0,7169.0,7430.0,7924.0,11195.0,0.0,211.826004,750000.0,24.589,0,0,1000,0,10,40208,40208,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,9,4,0,graph,graph,200,True,0,1,0,0,1,1,1513.049683,5781.11084,5716.0,6017.0,6115.0,8187.0,11648.0,0.0,211.806,750000.0,31.266,0,0,1000,0,10,42016,42016,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,10,4,0,graph,graph,200,True,0,1,0,0,1,1,1575.671997,6169.467773,5948.0,6831.0,7264.0,13402.0,16479.0,0.0,211.753998,750000.0,31.943,0,0,1000,0,10,42724,42724,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,11,4,0,graph,graph,200,True,0,1,0,0,1,1,1680.762207,6360.905762,6194.0,6672.0,7095.0,15667.0,17078.0,0.0,211.770004,750000.0,32.407,0,0,1000,0,10,45560,45560,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,12,4,0,graph,graph,200,True,0,1,0,0,1,1,1806.553467,6456.728027,6330.0,6670.0,6772.0,15809.0,17978.0,0.0,211.778,750000.0,37.889,0,0,1000,0,10,46740,46740,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,13,4,0,graph,graph,200,True,0,1,0,0,1,1,1800.834717,7030.291992,6614.0,7786.0,8008.0,23861.0,24870.0,0.0,211.688995,750000.0,38.801,0,0,1000,0,10,47092,47092,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,14,4,0,graph,graph,200,True,0,1,0,0,1,1,1987.199097,6841.137207,6701.0,7055.0,7170.0,16515.0,18640.0,0.0,211.710007,750000.0,45.56,0,0,1000,0,10,51040,51040,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,15,4,0,graph,graph,200,True,0,1,0,0,1,1,2057.303467,7086.446777,6853.0,7216.0,7320.0,22332.0,23395.0,0.0,211.742996,750000.0,47.899,0,0,1000,0,10,52168,52168,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u75.spmat,1000,16,4,0,graph,graph,200,True,0,1,0,0,1,1,2151.387207,7237.595215,7044.0,7467.0,7594.0,19294.0,20481.0,0.0,211.690994,750000.0,40.379,0,0,1000,0,10,54328,54328,98.599998,98.599998,200,ok,u75,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,305.035309,3167.486084,3161.0,3259.0,3297.0,3470.0,5294.0,0.0,162.565994,1000000.0,19.17,0,0,1000,0,10,30104,30104,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,2,4,0,graph,graph,150,True,0,1,0,0,1,1,581.000854,3325.533936,3315.0,3437.0,3486.0,3624.0,5637.0,0.0,162.5,1000000.0,20.404,0,0,1000,0,10,31832,31832,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,3,4,0,graph,graph,150,True,0,1,0,0,1,1,829.924072,3512.116943,3503.0,3643.0,3697.0,3861.0,4778.0,0.0,162.434006,1000000.0,17.483,0,0,1000,0,10,33768,33768,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,4,4,0,graph,graph,150,True,0,1,0,0,1,1,605.19043,6500.829102,3663.0,3922.0,37996.0,66777.0,83909.0,0.0,162.412994,1000000.0,18.354,0,0,1000,0,10,35132,35132,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,5,4,0,graph,graph,150,True,0,1,0,0,1,1,1254.135254,3862.200928,3844.0,4035.0,4092.0,4460.0,8704.0,0.0,162.365997,1000000.0,20.322,0,0,1000,0,10,36432,36432,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,6,4,0,graph,graph,150,True,0,1,0,0,1,1,1453.376831,3997.726074,3965.0,4189.0,4272.0,4684.0,7670.0,0.0,162.339996,1000000.0,21.363,0,0,1000,0,10,38216,38216,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,7,4,0,graph,graph,150,True,0,1,0,0,1,1,1636.016602,4147.399902,4117.0,4340.0,4447.0,4863.0,8040.0,0.0,162.313004,1000000.0,25.229,0,0,1000,0,10,40312,40312,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,8,4,0,graph,graph,150,True,0,1,0,0,1,1,1806.754395,4288.384766,4234.0,4495.0,4571.0,4992.0,10696.0,0.0,162.264008,1000000.0,24.573,0,0,1000,0,10,40436,40436,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,9,4,0,graph,graph,150,True,0,1,0,0,1,1,1973.309814,4419.131836,4404.0,4641.0,4731.0,5109.0,7397.0,0.0,162.251999,1000000.0,23.316,0,0,1000,0,10,42724,42724,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,10,4,0,graph,graph,150,True,0,1,0,0,1,1,2084.999268,4650.922852,4546.0,4839.0,4958.0,8272.0,12231.0,0.0,162.244995,1000000.0,27.715,0,0,1000,0,10,43988,43988,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,11,4,0,graph,graph,150,True,0,1,0,0,1,1,2215.17627,4816.733887,4710.0,4980.0,5084.0,13522.0,14728.0,0.0,162.184006,1000000.0,27.696,0,0,1000,0,10,45136,45136,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,12,4,0,graph,graph,150,True,0,1,0,0,1,1,2288.036865,5092.801758,4849.0,5165.0,5325.0,15860.0,18490.0,0.0,162.182007,1000000.0,32.088,0,0,1000,0,10,45500,45500,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,13,4,0,graph,graph,150,True,0,1,0,0,1,1,2436.023193,5170.672852,4996.0,5287.0,5398.0,18007.0,20152.0,0.0,162.186996,1000000.0,40.995,0,0,1000,0,10,47668,47668,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,14,4,0,graph,graph,150,True,0,1,0,0,1,1,2479.181885,5467.101074,5168.0,5492.0,5614.0,18750.0,25493.0,0.0,162.128006,1000000.0,30.838,0,0,1000,0,10,48504,48504,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,15,4,0,graph,graph,150,True,0,1,0,0,1,1,2602.439941,5583.970215,5290.0,5603.0,5713.0,24507.0,26224.0,0.0,162.192001,1000000.0,41.084,0,0,1000,0,10,49584,49584,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,intersect,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_u100.spmat,1000,16,4,0,graph,graph,150,True,0,1,0,0,1,1,2831.201416,5480.25293,5437.0,5789.0,5970.0,7498.0,9162.0,0.0,162.173996,1000000.0,37.305,0,0,1000,0,10,52388,52388,98.559998,98.559998,150,ok,u100,intersect,1000000,graph,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,5513.887695,116.586998,114.0,119.0,122.0,187.0,355.0,0.0,96.0,1000.0,9.317,0,1000,0,0,10,28840,28840,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,2,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,10303.367188,129.729996,120.0,154.0,211.0,378.0,626.0,0.0,96.0,1000.0,9.481,0,1000,0,0,10,29440,29440,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,3,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13160.548828,157.546005,133.0,269.0,389.0,437.0,862.0,0.0,96.0,1000.0,10.701,0,1000,0,0,10,30148,30148,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,15709.518555,180.259003,150.0,315.0,467.0,530.0,792.0,0.0,96.0,1000.0,11.538,0,1000,0,0,10,30676,30676,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,19270.748047,190.339005,178.0,271.0,327.0,479.0,773.0,0.0,96.0,1000.0,10.577,0,1000,0,0,10,31592,31592,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,20346.423828,224.322006,214.0,319.0,365.0,520.0,815.0,0.0,96.0,1000.0,10.796,0,1000,0,0,10,32024,32024,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,20501.023438,265.0,246.0,370.0,450.0,661.0,1038.0,0.0,96.0,1000.0,11.892,0,1000,0,0,10,32936,32936,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,8,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,17254.056641,385.88501,380.0,513.0,577.0,760.0,1294.0,0.0,96.0,1000.0,12.39,0,1000,0,0,10,33612,33612,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,9,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,14772.385742,530.567993,511.0,673.0,749.0,929.0,1379.0,0.0,96.0,1000.0,12.848,0,1000,0,0,10,33856,33856,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,10,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12628.297852,699.041992,651.0,945.0,1031.0,1341.0,1874.0,0.0,96.0,1000.0,16.886,0,1000,0,0,10,34788,34788,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,11,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12717.197266,780.065002,741.0,983.0,1119.0,1355.0,2224.0,0.0,96.0,1000.0,17.498,0,1000,0,0,10,35156,35156,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
