format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,resolved_route,L,hybrid_enabled,tau_m,threshold_version,min_tau_m,max_tau_m,min_threshold_version,max_threshold_version,qps,avg_latency_us,p50_latency_us,p90_latency_us,p95_latency_us,p99_latency_us,p999_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,bucket,selectivity,selectivity_percent,chosen_L,recall@10,latency_avg_ms,calibration_wall_s,status,raw_jsonl_path,log_path
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,10,True,0,1,0,0,1,1,1166.233765,829.258972,821.0,967.0,1014.0,1111.0,1998.0,0.0,32.271999,500000.0,104.452,0,0,1000,0,10,29884,29884,43.630001,u50,0.5,50.0,10,43.630001,0.829258972,0.8927123546600342,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,20,True,0,1,0,0,1,1,1036.681396,931.263,927.0,1046.0,1084.0,1172.0,1772.0,0.0,38.542,500000.0,95.575,0,0,1000,0,10,29804,29804,59.73,u50,0.5,50.0,20,59.73,0.9312630000000001,0.9837689399719238,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L20.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L20.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,30,True,0,1,0,0,1,1,905.442627,1066.500977,1060.0,1161.0,1204.0,1282.0,1908.0,0.0,46.862999,500000.0,78.945,0,0,1000,0,10,30172,30172,69.139999,u50,0.5,50.0,30,69.139999,1.066500977,1.1203334331512451,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L30.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L30.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,40,True,0,1,0,0,1,1,728.776978,1313.485962,1306.0,1401.0,1440.0,1550.0,3405.0,0.0,55.875,500000.0,107.474,0,0,1000,0,10,30072,30072,75.739998,u50,0.5,50.0,40,75.739998,1.313485962,1.4086039066314697,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L40.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L40.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,50,True,0,1,0,0,1,1,682.964417,1415.487061,1411.0,1501.0,1537.0,1606.0,2621.0,0.0,65.058998,500000.0,86.174,0,0,1000,0,10,29996,29996,80.959999,u50,0.5,50.0,50,80.959999,1.415487061,1.5001046657562256,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L50.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L50.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,75,True,0,1,0,0,1,1,523.46051,1852.917969,1850.0,1934.0,1967.0,2038.0,2446.0,0.0,88.954002,500000.0,79.626,0,0,1000,0,10,30276,30276,87.900002,u50,0.5,50.0,75,87.900002,1.8529179690000002,1.9262404441833496,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L75.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L75.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,100,True,0,1,0,0,1,1,399.63385,2400.4729,2392.0,2509.0,2532.0,2611.0,4779.0,0.0,113.263,500000.0,104.723,0,0,1000,0,10,30588,30588,91.809998,u50,0.5,50.0,100,91.809998,2.4004729,2.537078380584717,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L100.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L100.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,125,True,0,1,0,0,1,1,350.114319,2766.860107,2755.0,2849.0,2884.0,2952.0,4120.0,0.0,137.839005,500000.0,81.085,0,0,1000,0,10,30736,30736,94.330002,u50,0.5,50.0,125,94.330002,2.766860107,2.8917219638824463,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L125.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L125.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,300.451019,3230.961914,3224.0,3320.0,3350.0,3418.0,4180.0,0.0,162.559998,500000.0,81.145,0,0,1000,0,10,30600,30600,95.800003,u50,0.5,50.0,150,95.800003,3.230961914,3.3445167541503906,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L150.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,200,True,0,1,0,0,1,1,232.513397,4176.179199,4165.0,4279.0,4314.0,4422.0,5455.0,0.0,212.110992,500000.0,92.978,0,0,1000,0,10,30608,30608,97.139999,u50,0.5,50.0,200,97.139999,4.176179199,4.336050271987915,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L200.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L200.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,1000,1,4,0,graph,graph,300,True,0,1,0,0,1,1,161.337555,6037.830078,6029.0,6135.0,6168.0,6310.0,7644.0,0.0,311.518005,500000.0,81.231,0,0,1000,0,10,31648,31648,98.599998,u50,0.5,50.0,300,98.599998,6.037830078,6.231654405593872,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u50_graph_L300.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u50_graph_L300.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,97.974731,9243.052734,8813.0,12393.0,12492.0,12715.0,13149.0,0.0,192.0,750000.0,98.543,0,1000,0,0,10,35780,35780,99.089996,u75,0.75,75.0,10,99.089996,9.243052734,10.241243362426758,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,10,True,0,1,0,0,1,1,1146.180176,844.18103,836.0,983.0,1029.0,1146.0,2067.0,0.0,32.27,750000.0,117.608,0,0,1000,0,10,29816,29816,53.52,u75,0.75,75.0,10,53.52,0.84418103,0.9073612689971924,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,20,True,0,1,0,0,1,1,1055.02124,919.999023,914.0,1032.0,1069.0,1152.0,1307.0,0.0,38.537998,750000.0,89.204,0,0,1000,0,10,29976,29976,70.419998,u75,0.75,75.0,20,70.419998,0.9199990229999999,0.964043378829956,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L20.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L20.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,30,True,0,1,0,0,1,1,858.005981,1115.51001,1106.0,1207.0,1250.0,1372.0,2785.0,0.0,46.876999,750000.0,117.98,0,0,1000,0,10,30212,30212,78.529999,u75,0.75,75.0,30,78.529999,1.11551001,1.1985795497894287,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L30.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L30.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,40,True,0,1,0,0,1,1,775.19165,1245.925049,1241.0,1332.0,1370.0,1450.0,1995.0,0.0,55.862,750000.0,89.576,0,0,1000,0,10,30228,30228,84.059998,u75,0.75,75.0,40,84.059998,1.245925049,1.3062622547149658,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L40.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L40.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,50,True,0,1,0,0,1,1,655.050293,1462.43103,1453.0,1538.0,1576.0,1734.0,7072.0,0.0,65.064003,750000.0,118.483,0,0,1000,0,10,30432,30432,87.910004,u75,0.75,75.0,50,87.910004,1.4624310299999999,1.5605745315551758,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L50.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L50.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,75,True,0,1,0,0,1,1,517.166382,1875.176025,1871.0,1960.0,1994.0,2070.0,2767.0,0.0,88.959999,750000.0,91.149,0,0,1000,0,10,30328,30328,92.669998,u75,0.75,75.0,75,92.669998,1.875176025,1.9669904708862305,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L75.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L75.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,100,True,0,1,0,0,1,1,408.902466,2348.675049,2338.0,2434.0,2465.0,2541.0,3525.0,0.0,113.261002,750000.0,110.468,0,0,1000,0,10,30656,30656,95.199997,u75,0.75,75.0,100,95.199997,2.348675049,2.4804468154907227,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L100.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L100.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,125,True,0,1,0,0,1,1,348.80899,2777.227051,2767.0,2861.0,2890.0,2944.0,3717.0,0.0,137.837997,750000.0,91.144,0,0,1000,0,10,30648,30648,96.760002,u75,0.75,75.0,125,96.760002,2.7772270509999997,2.882936954498291,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L125.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L125.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,299.888794,3237.760986,3229.0,3322.0,3354.0,3424.0,3898.0,0.0,162.556,750000.0,90.327,0,0,1000,0,10,30712,30712,97.690002,u75,0.75,75.0,150,97.690002,3.2377609859999996,3.3506391048431396,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L150.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u75.spmat,1000,1,4,0,graph,graph,200,True,0,1,0,0,1,1,232.145874,4186.459961,4179.0,4282.0,4325.0,4425.0,5718.0,0.0,212.104996,750000.0,100.909,0,0,1000,0,10,30864,30864,98.550003,u75,0.75,75.0,200,98.550003,4.186459961,4.34232234954834,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u75_graph_L200.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u75_graph_L200.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,77.633957,11710.52832,11654.0,11855.0,11875.0,12385.0,20329.0,0.0,192.0,1000000.0,107.824,0,1000,0,0,10,37820,37820,98.919998,u100,1.0,100.0,10,98.919998,11.71052832,12.914587020874023,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_prefilter_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_prefilter_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,10,True,0,1,0,0,1,1,1083.54248,893.853027,885.0,1034.0,1088.0,1177.0,1985.0,0.0,32.298,1000000.0,133.77,0,0,1000,0,10,29976,29976,59.799999,u100,1.0,100.0,10,59.799999,0.893853027,0.9591991901397705,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L10.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L10.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,20,True,0,1,0,0,1,1,1033.496582,939.504028,933.0,1050.0,1097.0,1175.0,1839.0,0.0,38.556,1000000.0,99.662,0,0,1000,0,10,30084,30084,76.18,u100,1.0,100.0,20,76.18,0.939504028,1.0094666481018066,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L20.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L20.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,30,True,0,1,0,0,1,1,881.916321,1094.852051,1088.0,1188.0,1232.0,1323.0,2038.0,0.0,46.862999,1000000.0,101.31,0,0,1000,0,10,30204,30204,83.440002,u100,1.0,100.0,30,83.440002,1.0948520510000002,1.1499767303466797,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L30.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L30.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,40,True,0,1,0,0,1,1,709.220642,1350.499023,1341.0,1437.0,1479.0,1570.0,3121.0,0.0,55.875,1000000.0,134.611,0,0,1000,0,10,30348,30348,88.470001,u100,1.0,100.0,40,88.470001,1.350499023,1.4459075927734375,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L40.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L40.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,50,True,0,1,0,0,1,1,671.874023,1439.329956,1436.0,1523.0,1559.0,1625.0,2651.0,0.0,65.064003,1000000.0,99.498,0,0,1000,0,10,30336,30336,91.400002,u100,1.0,100.0,50,91.400002,1.4393299560000001,1.5254170894622803,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L50.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L50.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,75,True,0,1,0,0,1,1,516.526917,1877.713013,1875.0,1961.0,1993.0,2068.0,2539.0,0.0,88.966003,1000000.0,100.689,0,0,1000,0,10,30540,30540,94.940002,u100,1.0,100.0,75,94.940002,1.8777130130000002,1.9519720077514648,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L75.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L75.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,100,True,0,1,0,0,1,1,415.752625,2325.291016,2319.0,2405.0,2435.0,2502.0,3238.0,0.0,113.255997,1000000.0,99.869,0,0,1000,0,10,30908,30908,96.720001,u100,1.0,100.0,100,96.720001,2.325291016,2.421238899230957,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L100.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L100.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,125,True,0,1,0,0,1,1,346.407867,2796.672119,2787.0,2882.0,2916.0,2993.0,3809.0,0.0,137.843002,1000000.0,101.59,0,0,1000,0,10,30812,30812,97.769997,u100,1.0,100.0,125,97.769997,2.7966721189999997,2.903043746948242,failed_recall,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L125.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L125.json
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/tmp/direct_1m_pq16,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u100.spmat,1000,1,4,0,graph,graph,150,True,0,1,0,0,1,1,298.55426,3252.326904,3242.0,3341.0,3371.0,3472.0,4492.0,0.0,162.559998,1000000.0,100.707,0,0,1000,0,10,30824,30824,98.449997,u100,1.0,100.0,150,98.449997,3.252326904,3.3830864429473877,ok,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/raw/calibration/range_u100_graph_L150.jsonl,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/logs/calibration/range_u100_graph_L150.json
